DATETIME,PRICE,CARRY,CARRY_CONTRACT,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2015-10-05 04:55:15,109.865,,20160300,20151200,,20160300
2015-10-05 23:00:00,109.91,,20160300,20151200,,20160300
2015-10-06 01:39:51,109.855,,20160300,20151200,,20160300
2015-10-06 02:40:04,109.855,,20160300,20151200,,20160300
2015-10-06 03:40:17,109.875,,20160300,20151200,,20160300
2015-10-06 04:40:27,109.865,,20160300,20151200,,20160300
2015-10-06 23:00:00,109.85,,20160300,20151200,,20160300
2015-10-07 02:05:17,109.835,,20160300,20151200,,20160300
2015-10-07 03:05:48,109.825,,20160300,20151200,,20160300
2015-10-07 04:06:20,109.82,,20160300,20151200,,20160300
2015-10-07 05:06:31,109.815,,20160300,20151200,,20160300
2015-10-07 23:00:00,109.78,,20160300,20151200,,20160300
2015-10-08 02:13:35,109.705,,20160300,20151200,,20160300
2015-10-08 03:14:14,109.755,,20160300,20151200,,20160300
2015-10-08 04:14:54,109.745,,20160300,20151200,,20160300
2015-10-08 05:15:04,109.755,,20160300,20151200,,20160300
2015-10-08 23:00:00,109.75,,20160300,20151200,,20160300
2015-10-12 23:00:00,109.65,,20160300,20151200,,20160300
2015-10-13 01:52:58,109.685,,20160300,20151200,,20160300
2015-10-13 02:53:23,109.675,,20160300,20151200,,20160300
2015-10-13 03:54:05,109.655,,20160300,20151200,,20160300
2015-10-13 04:54:14,109.665,,20160300,20151200,,20160300
2015-10-13 23:00:00,109.66,,20160300,20151200,,20160300
2015-10-14 02:02:18,109.675,,20160300,20151200,,20160300
2015-10-14 03:02:50,109.675,,20160300,20151200,,20160300
2015-10-14 04:03:44,109.595,,20160300,20151200,,20160300
2015-10-14 05:03:54,109.605,,20160300,20151200,,20160300
2015-10-14 23:00:00,109.6,,20160300,20151200,,20160300
2015-10-15 01:53:09,109.645,,20160300,20151200,,20160300
2015-10-15 02:53:23,109.675,,20160300,20151200,,20160300
2015-10-15 03:53:33,109.755,,20160300,20151200,,20160300
2015-10-15 04:53:42,109.735,,20160300,20151200,,20160300
2015-10-15 23:00:00,109.73,,20160300,20151200,,20160300
2015-10-16 01:51:49,109.705,,20160300,20151200,,20160300
2015-10-16 02:52:00,109.725,,20160300,20151200,,20160300
2015-10-16 03:52:09,109.735,,20160300,20151200,,20160300
2015-10-16 04:52:20,109.725,,20160300,20151200,,20160300
2015-10-16 23:00:00,109.73,,20160300,20151200,,20160300
2015-10-19 01:53:26,109.705,,20160300,20151200,,20160300
2015-10-19 02:53:56,109.715,,20160300,20151200,,20160300
2015-10-19 03:54:38,109.665,,20160300,20151200,,20160300
2015-10-19 04:54:47,109.685,,20160300,20151200,,20160300
2015-10-19 23:00:00,109.73,,20160300,20151200,,20160300
2015-10-20 01:40:31,109.755,,20160300,20151200,,20160300
2015-10-20 02:40:44,109.735,,20160300,20151200,,20160300
2015-10-20 03:40:56,109.745,,20160300,20151200,,20160300
2015-10-20 04:41:07,109.745,,20160300,20151200,,20160300
2015-10-20 23:00:00,109.66,,20160300,20151200,,20160300
2015-10-21 01:49:08,109.605,,20160300,20151200,,20160300
2015-10-21 02:49:20,109.615,,20160300,20151200,,20160300
2015-10-21 03:49:30,109.615,,20160300,20151200,,20160300
2015-10-21 04:49:55,109.615,,20160300,20151200,,20160300
2015-10-21 23:00:00,109.64,,20160300,20151200,,20160300
2015-10-22 01:52:42,109.655,,20160300,20151200,,20160300
2015-10-22 02:52:55,109.645,,20160300,20151200,,20160300
2015-10-22 03:53:05,109.635,,20160300,20151200,,20160300
2015-10-22 04:53:15,109.635,,20160300,20151200,,20160300
2015-10-22 23:00:00,109.62,,20160300,20151200,,20160300
2015-10-23 02:16:28,109.615,,20160300,20151200,,20160300
2015-10-23 03:17:44,109.605,,20160300,20151200,,20160300
2015-10-23 04:17:54,109.585,,20160300,20151200,,20160300
2015-10-23 05:18:04,109.605,,20160300,20151200,,20160300
2015-10-23 23:00:00,109.62,,20160300,20151200,,20160300
2015-10-26 02:00:03,109.615,,20160300,20151200,,20160300
2015-10-26 03:00:48,109.635,,20160300,20151200,,20160300
2015-10-26 04:02:52,109.645,,20160300,20151200,,20160300
2015-10-26 05:03:06,109.645,,20160300,20151200,,20160300
2015-10-26 23:00:00,109.66,,20160300,20151200,,20160300
2015-10-27 01:48:25,109.685,,20160300,20151200,,20160300
2015-10-27 02:48:46,109.695,,20160300,20151200,,20160300
2015-10-27 03:49:01,109.705,,20160300,20151200,,20160300
2015-10-27 04:49:46,109.705,,20160300,20151200,,20160300
2015-10-27 23:00:00,109.71,,20160300,20151200,,20160300
2015-10-28 01:50:34,109.725,,20160300,20151200,,20160300
2015-10-28 02:50:46,109.775,,20160300,20151200,,20160300
2015-10-28 03:50:56,109.775,,20160300,20151200,,20160300
2015-10-28 04:51:05,109.765,,20160300,20151200,,20160300
2015-10-28 23:00:00,109.72,,20160300,20151200,,20160300
2015-10-29 01:55:39,109.695,,20160300,20151200,,20160300
2015-10-29 02:55:52,109.665,,20160300,20151200,,20160300
2015-10-29 03:56:05,109.665,,20160300,20151200,,20160300
2015-10-29 04:56:14,109.665,,20160300,20151200,,20160300
2015-11-02 01:37:42,109.605,,20160300,20151200,,20160300
2015-11-02 02:40:13,109.615,,20160300,20151200,,20160300
2015-11-02 03:40:49,109.615,,20160300,20151200,,20160300
2015-11-02 04:40:56,109.605,,20160300,20151200,,20160300
2015-11-02 23:00:00,109.61,,20160300,20151200,,20160300
2015-11-03 01:37:41,109.575,,20160300,20151200,,20160300
2015-11-03 02:39:49,109.565,,20160300,20151200,,20160300
2015-11-03 03:40:42,109.565,,20160300,20151200,,20160300
2015-11-03 04:40:50,109.565,,20160300,20151200,,20160300
2015-11-03 23:00:00,109.57,,20160300,20151200,,20160300
2015-11-04 01:29:39,109.545,,20160300,20151200,,20160300
2015-11-04 02:31:33,109.505,,20160300,20151200,,20160300
2015-11-04 03:31:49,109.485,,20160300,20151200,,20160300
2015-11-04 04:32:02,109.495,,20160300,20151200,,20160300
2015-11-04 23:00:00,109.51,,20160300,20151200,,20160300
2015-11-05 01:45:19,109.495,,20160300,20151200,,20160300
2015-11-05 02:45:49,109.475,,20160300,20151200,,20160300
2015-11-05 03:46:24,109.475,,20160300,20151200,,20160300
2015-11-05 04:47:10,109.465,,20160300,20151200,,20160300
2015-11-05 23:00:00,109.47,,20160300,20151200,,20160300
2015-11-06 01:44:41,109.435,,20160300,20151200,,20160300
2015-11-06 02:45:49,109.45,,20160300,20151200,,20160300
2015-11-06 03:46:30,109.445,,20160300,20151200,,20160300
2015-11-06 04:47:14,109.415,,20160300,20151200,,20160300
2015-11-06 23:00:00,109.34,,20160300,20151200,,20160300
2015-11-09 01:42:30,109.185,,20160300,20151200,,20160300
2015-11-09 02:44:18,109.125,,20160300,20151200,,20160300
2015-11-09 03:45:01,109.115,,20160300,20151200,,20160300
2015-11-09 04:45:10,109.135,,20160300,20151200,,20160300
2015-11-09 23:00:00,109.12,,20160300,20151200,,20160300
2015-11-10 01:44:35,109.125,,20160300,20151200,,20160300
2015-11-10 02:45:29,109.135,,20160300,20151200,,20160300
2015-11-10 03:46:11,109.135,,20160300,20151200,,20160300
2015-11-10 04:46:20,109.155,,20160300,20151200,,20160300
2015-11-10 23:00:00,109.15,,20160300,20151200,,20160300
2015-11-11 01:53:49,109.135,,20160300,20151200,,20160300
2015-11-11 02:54:15,109.105,,20160300,20151200,,20160300
2015-11-11 03:54:53,109.105,,20160300,20151200,,20160300
2015-11-11 04:55:03,109.105,,20160300,20151200,,20160300
2015-11-11 23:00:00,109.05,,20160300,20151200,,20160300
2015-11-12 01:53:55,109.065,,20160300,20151200,,20160300
2015-11-12 02:54:17,109.135,,20160300,20151200,,20160300
2015-11-12 03:54:39,109.135,,20160300,20151200,,20160300
2015-11-12 04:54:49,109.125,,20160300,20151200,,20160300
2015-11-12 23:00:00,109.15,,20160300,20151200,,20160300
2015-11-13 01:54:42,109.175,,20160300,20151200,,20160300
2015-11-13 02:54:53,109.175,,20160300,20151200,,20160300
2015-11-13 03:55:03,109.145,,20160300,20151200,,20160300
2015-11-13 04:55:12,109.125,,20160300,20151200,,20160300
2015-11-16 02:04:23,109.265,,20160300,20151200,,20160300
2015-11-16 03:04:56,109.255,,20160300,20151200,,20160300
2015-11-16 04:05:41,109.265,,20160300,20151200,,20160300
2015-11-16 05:05:53,109.275,,20160300,20151200,,20160300
2015-11-16 23:00:00,109.28,,20160300,20151200,,20160300
2015-11-17 02:11:22,109.235,,20160300,20151200,,20160300
2015-11-17 03:12:05,109.265,,20160300,20151200,,20160300
2015-11-17 04:12:32,109.265,,20160300,20151200,,20160300
2015-11-17 05:12:43,109.255,,20160300,20151200,,20160300
2015-11-17 23:00:00,109.24,,20160300,20151200,,20160300
2015-11-18 02:04:50,109.255,,20160300,20151200,,20160300
2015-11-18 03:05:05,109.255,,20160300,20151200,,20160300
2015-11-18 04:05:18,109.245,,20160300,20151200,,20160300
2015-11-18 05:05:29,109.255,,20160300,20151200,,20160300
2015-11-18 23:00:00,109.25,,20160300,20151200,,20160300
2015-11-19 02:13:48,109.255,,20160300,20151200,,20160300
2015-11-19 03:13:59,109.265,,20160300,20151200,,20160300
2015-11-19 04:14:08,109.265,,20160300,20151200,,20160300
2015-11-19 05:14:18,109.255,,20160300,20151200,,20160300
2015-11-19 23:00:00,109.33,,20160300,20151200,,20160300
2015-11-20 01:01:05,109.345,,20160300,20151200,,20160300
2015-11-20 02:37:52,109.355,,20160300,20151200,,20160300
2015-11-20 03:38:02,109.325,,20160300,20151200,,20160300
2015-11-20 04:38:12,109.315,,20160300,20151200,,20160300
2015-11-20 23:00:00,109.27,,20160300,20151200,,20160300
2015-11-23 02:10:32,109.285,,20160300,20151200,,20160300
2015-11-23 03:11:19,109.275,,20160300,20151200,,20160300
2015-11-23 04:11:57,109.285,,20160300,20151200,,20160300
2015-11-23 05:12:07,109.265,,20160300,20151200,,20160300
2015-11-23 23:00:00,109.25,,20160300,20151200,,20160300
2015-11-24 03:40:19,109.285,,20160300,20151200,,20160300
2015-11-24 04:41:32,109.235,,20160300,20151200,,20160300
2015-11-24 23:00:00,109.22,,20160300,20151200,,20160300
2015-11-25 03:53:03,109.225,,20160300,20151200,,20160300
2015-11-25 04:53:31,109.225,,20160300,20151200,,20160300
2015-11-25 23:00:00,109.24,,20160300,20151200,,20160300
2015-11-26 04:05:40,109.235,,20160300,20151200,,20160300
2015-11-26 05:06:24,109.215,,20160300,20151200,,20160300
2015-11-26 23:00:00,109.23,,20160300,20151200,,20160300
2015-11-27 03:23:18,109.185,,20160300,20151200,,20160300
2015-11-27 04:23:48,109.185,,20160300,20151200,,20160300
2015-11-27 05:24:11,109.185,,20160300,20151200,,20160300
2015-11-27 23:00:00,109.17,,20160300,20151200,,20160300
2015-11-30 03:09:45,109.215,,20160300,20151200,,20160300
2015-11-30 04:11:55,109.205,,20160300,20151200,,20160300
2015-11-30 05:13:23,109.205,,20160300,20151200,,20160300
2015-11-30 23:00:00,109.24,,20160300,20151200,,20160300
2015-12-01 02:55:46,109.285,,20160300,20151200,,20160300
2015-12-01 03:58:14,109.285,,20160300,20151200,,20160300
2015-12-01 04:58:28,109.295,,20160300,20151200,,20160300
2015-12-01 23:00:00,109.22,,20160300,20151200,,20160300
2015-12-02 03:24:28,109.255,,20160300,20151200,,20160300
2015-12-02 04:25:31,109.255,,20160300,20151200,,20160300
2015-12-02 05:25:56,109.265,,20160300,20151200,,20160300
2015-12-02 23:00:00,109.22,,20160300,20151200,,20160300
2015-12-03 03:45:24,109.255,,20160300,20151200,,20160300
2015-12-03 04:46:44,109.255,,20160300,20151200,,20160300
2015-12-03 23:00:00,109.26,,20160300,20151200,,20160300
2015-12-04 03:29:06,109.165,,20160300,20151200,,20160300
2015-12-04 04:30:26,109.17,,20160300,20151200,,20160300
2015-12-04 23:00:00,109.18,109.05,20160300,20151200,109.05,20160300
2015-12-07 02:27:28,109.175,,20160300,20151200,,20160300
2015-12-07 03:27:49,109.175,,20160300,20151200,,20160300
2015-12-07 04:28:17,109.175,,20160300,20151200,,20160300
2015-12-07 05:28:41,109.185,,20160300,20151200,,20160300
2015-12-07 23:00:00,109.17,,20160300,20151200,,20160300
2015-12-08 03:08:34,109.285,,20160300,20151200,,20160300
2015-12-08 04:11:37,109.295,,20160300,20151200,,20160300
2015-12-08 05:14:16,109.295,,20160300,20151200,,20160300
2015-12-08 23:00:00,109.31,109.18,20160300,20151200,109.18,20160300
2015-12-09 02:46:48,109.305,,20160300,20151200,,20160300
2015-12-09 03:47:18,109.305,,20160300,20151200,,20160300
2015-12-09 04:47:39,109.305,,20160300,20151200,,20160300
2015-12-09 23:00:00,109.33,109.25,20160300,20151200,109.25,20160300
2015-12-10 03:43:05,109.335,,20160300,20151200,,20160300
2015-12-10 04:44:05,109.355,,20160300,20151200,,20160300
2015-12-10 23:00:00,109.4,109.33,20160300,20151200,109.33,20160300
2015-12-11 03:39:30,109.355,,20160300,20151200,,20160300
2015-12-11 04:40:44,109.375,,20160300,20151200,,20160300
2015-12-11 23:00:00,109.35,109.3,20160300,20151200,109.3,20160300
2015-12-14 02:12:58,109.415,,20160300,20151200,,20160300
2015-12-14 03:13:30,109.415,,20160300,20151200,,20160300
2015-12-14 04:14:24,109.405,,20160300,20151200,,20160300
2015-12-14 05:14:36,109.415,,20160300,20151200,,20160300
2015-12-14 05:14:37,109.415,,20160300,20151200,109.365,20160300
2015-12-14 05:14:38,109.365,,20160600,20160300,,20160600
2015-12-14 23:00:00,109.35,,20160600,20160300,,20160600
2015-12-15 02:05:04,109.305,,20160600,20160300,,20160600
2015-12-15 03:05:18,109.325,,20160600,20160300,,20160600
2015-12-15 04:05:30,109.345,,20160600,20160300,,20160600
2015-12-15 05:05:42,109.335,,20160600,20160300,,20160600
2015-12-15 23:00:00,109.37,,20160600,20160300,,20160600
2015-12-16 23:00:00,109.3,,20160600,20160300,,20160600
2015-12-17 23:00:00,109.39,,20160600,20160300,,20160600
2015-12-18 23:00:00,109.54,,20160600,20160300,,20160600
2015-12-21 23:00:00,109.63,,20160600,20160300,,20160600
2015-12-22 01:53:57,109.595,,20160600,20160300,,20160600
2015-12-22 02:55:45,109.565,,20160600,20160300,,20160600
2015-12-22 03:56:31,109.565,,20160600,20160300,,20160600
2015-12-22 04:56:41,109.595,,20160600,20160300,,20160600
2015-12-22 23:00:00,109.55,,20160600,20160300,,20160600
2015-12-23 01:59:59,109.595,,20160600,20160300,,20160600
2015-12-23 03:00:20,109.575,,20160600,20160300,,20160600
2015-12-23 04:00:56,109.575,,20160600,20160300,,20160600
2015-12-23 05:01:07,109.575,,20160600,20160300,,20160600
2015-12-23 23:00:00,109.58,,20160600,20160300,,20160600
2015-12-24 23:00:00,109.6,,20160600,20160300,,20160600
2015-12-28 23:00:00,109.58,,20160600,20160300,,20160600
2015-12-29 01:37:51,109.635,,20160600,20160300,,20160600
2015-12-29 02:38:05,109.655,,20160600,20160300,,20160600
2015-12-29 03:38:18,109.655,,20160600,20160300,,20160600
2015-12-29 04:38:29,109.665,,20160600,20160300,,20160600
2015-12-29 23:00:00,109.64,,20160600,20160300,,20160600
2015-12-30 01:47:57,109.625,,20160600,20160300,,20160600
2015-12-30 02:48:08,109.625,,20160600,20160300,,20160600
2015-12-30 03:48:18,109.625,,20160600,20160300,,20160600
2015-12-30 04:48:27,109.625,,20160600,20160300,,20160600
2015-12-30 23:00:00,109.61,,20160600,20160300,,20160600
2016-01-04 01:51:48,109.595,,20160600,20160300,,20160600
2016-01-04 02:52:14,109.645,,20160600,20160300,,20160600
2016-01-04 03:52:50,109.625,,20160600,20160300,,20160600
2016-01-04 04:53:00,109.635,,20160600,20160300,,20160600
2016-01-04 23:00:00,109.74,,20160600,20160300,,20160600
2016-01-05 01:46:34,109.725,,20160600,20160300,,20160600
2016-01-05 02:46:46,109.715,,20160600,20160300,,20160600
2016-01-05 03:46:56,109.695,,20160600,20160300,,20160600
2016-01-05 04:47:06,109.695,,20160600,20160300,,20160600
2016-01-05 23:00:00,109.69,,20160600,20160300,,20160600
2016-01-06 02:14:35,109.675,,20160600,20160300,,20160600
2016-01-06 03:15:33,109.675,,20160600,20160300,,20160600
2016-01-06 04:16:07,109.685,,20160600,20160300,,20160600
2016-01-06 05:16:16,109.715,,20160600,20160300,,20160600
2016-01-06 23:00:00,109.7,,20160600,20160300,,20160600
2016-01-07 02:24:35,109.735,,20160600,20160300,,20160600
2016-01-07 03:25:32,109.735,,20160600,20160300,,20160600
2016-01-07 04:25:43,109.715,,20160600,20160300,,20160600
2016-01-07 05:25:53,109.715,,20160600,20160300,,20160600
2016-01-07 23:00:00,109.7,,20160600,20160300,,20160600
2016-01-08 02:11:27,109.655,,20160600,20160300,,20160600
2016-01-08 03:11:37,109.655,,20160600,20160300,,20160600
2016-01-08 04:11:48,109.655,,20160600,20160300,,20160600
2016-01-08 05:11:57,109.655,,20160600,20160300,,20160600
2016-01-08 23:00:00,109.62,,20160600,20160300,,20160600
2016-01-11 02:04:27,109.715,,20160600,20160300,,20160600
2016-01-11 03:04:56,109.735,,20160600,20160300,,20160600
2016-01-11 04:05:40,109.725,,20160600,20160300,,20160600
2016-01-11 05:05:51,109.735,,20160600,20160300,,20160600
2016-01-11 23:00:00,109.74,,20160600,20160300,,20160600
2016-01-12 02:18:11,109.745,,20160600,20160300,,20160600
2016-01-12 03:18:48,109.745,,20160600,20160300,,20160600
2016-01-12 04:19:36,109.735,,20160600,20160300,,20160600
2016-01-12 05:20:05,109.695,,20160600,20160300,,20160600
2016-01-12 23:00:00,109.72,,20160600,20160300,,20160600
2016-01-13 02:29:15,109.725,,20160600,20160300,,20160600
2016-01-13 03:29:33,109.715,,20160600,20160300,,20160600
2016-01-13 04:30:21,109.715,,20160600,20160300,,20160600
2016-01-13 23:00:00,109.71,,20160600,20160300,,20160600
2016-01-14 02:39:54,109.735,,20160600,20160300,,20160600
2016-01-14 03:40:25,109.705,,20160600,20160300,,20160600
2016-01-14 04:40:36,109.715,,20160600,20160300,,20160600
2016-01-14 23:00:00,109.64,,20160600,20160300,,20160600
2016-01-15 02:40:00,109.635,,20160600,20160300,,20160600
2016-01-15 03:40:27,109.635,,20160600,20160300,,20160600
2016-01-15 04:40:39,109.645,,20160600,20160300,,20160600
2016-01-15 23:00:00,109.64,,20160600,20160300,,20160600
2016-01-18 02:16:55,109.705,,20160600,20160300,,20160600
2016-01-18 03:17:37,109.705,,20160600,20160300,,20160600
2016-01-18 04:18:17,109.695,,20160600,20160300,,20160600
2016-01-18 05:18:27,109.695,,20160600,20160300,,20160600
2016-01-18 23:00:00,109.66,,20160600,20160300,,20160600
2016-01-19 02:14:32,109.675,,20160600,20160300,,20160600
2016-01-19 03:15:42,109.675,,20160600,20160300,,20160600
2016-01-19 04:16:24,109.675,,20160600,20160300,,20160600
2016-01-19 05:16:33,109.655,,20160600,20160300,,20160600
2016-01-19 23:00:00,109.64,,20160600,20160300,,20160600
2016-01-20 02:10:13,109.675,,20160600,20160300,,20160600
2016-01-20 03:10:25,109.675,,20160600,20160300,,20160600
2016-01-20 04:10:39,109.685,,20160600,20160300,,20160600
2016-01-20 05:10:51,109.765,,20160600,20160300,,20160600
2016-01-20 23:00:00,109.75,,20160600,20160300,,20160600
2016-01-21 02:26:27,109.72,,20160600,20160300,,20160600
2016-01-21 03:26:46,109.715,,20160600,20160300,,20160600
2016-01-21 04:27:16,109.725,,20160600,20160300,,20160600
2016-01-21 05:27:38,109.735,,20160600,20160300,,20160600
2016-01-21 23:00:00,109.77,,20160600,20160300,,20160600
2016-01-22 02:19:22,109.735,,20160600,20160300,,20160600
2016-01-22 03:19:34,109.745,,20160600,20160300,,20160600
2016-01-22 04:19:44,109.775,,20160600,20160300,,20160600
2016-01-22 05:19:54,109.795,,20160600,20160300,,20160600
2016-01-22 23:00:00,109.73,,20160600,20160300,,20160600
2016-01-25 02:02:36,109.755,,20160600,20160300,,20160600
2016-01-25 03:02:51,109.755,,20160600,20160300,,20160600
2016-01-25 04:03:05,109.765,,20160600,20160300,,20160600
2016-01-25 05:03:17,109.725,,20160600,20160300,,20160600
2016-01-25 23:00:00,109.74,,20160600,20160300,,20160600
2016-01-26 02:16:13,109.775,,20160600,20160300,,20160600
2016-01-26 03:17:06,109.775,,20160600,20160300,,20160600
2016-01-26 04:17:42,109.805,,20160600,20160300,,20160600
2016-01-26 05:17:51,109.805,,20160600,20160300,,20160600
2016-01-26 23:00:00,109.82,,20160600,20160300,,20160600
2016-01-27 02:25:59,109.775,,20160600,20160300,,20160600
2016-01-27 03:26:19,109.795,,20160600,20160300,,20160600
2016-01-27 04:27:03,109.795,,20160600,20160300,,20160600
2016-01-27 05:27:13,109.785,,20160600,20160300,,20160600
2016-01-27 23:00:00,109.79,,20160600,20160300,,20160600
2016-01-28 02:22:35,109.735,,20160600,20160300,,20160600
2016-01-28 03:22:46,109.745,,20160600,20160300,,20160600
2016-01-28 04:22:59,109.735,,20160600,20160300,,20160600
2016-01-28 05:23:08,109.735,,20160600,20160300,,20160600
2016-01-28 23:00:00,109.74,,20160600,20160300,,20160600
2016-01-29 02:19:32,109.705,,20160600,20160300,,20160600
2016-01-29 03:19:43,109.715,,20160600,20160300,,20160600
2016-01-29 04:19:53,109.885,,20160600,20160300,,20160600
2016-01-29 05:20:03,109.875,,20160600,20160300,,20160600
2016-01-29 23:00:00,109.93,,20160600,20160300,,20160600
2016-02-01 02:15:55,110.055,,20160600,20160300,,20160600
2016-02-01 03:17:00,110.045,,20160600,20160300,,20160600
2016-02-01 04:17:47,110.075,,20160600,20160300,,20160600
2016-02-01 05:17:57,110.075,,20160600,20160300,,20160600
2016-02-01 23:00:00,110.06,,20160600,20160300,,20160600
2016-02-02 02:19:19,110.075,,20160600,20160300,,20160600
2016-02-02 03:20:13,110.105,,20160600,20160300,,20160600
2016-02-02 04:21:01,110.095,,20160600,20160300,,20160600
2016-02-02 05:21:10,110.115,,20160600,20160300,,20160600
2016-02-02 23:00:00,110.08,,20160600,20160300,,20160600
2016-02-03 02:27:43,110.155,,20160600,20160300,,20160600
2016-02-03 03:27:56,110.165,,20160600,20160300,,20160600
2016-02-03 04:28:28,110.165,,20160600,20160300,,20160600
2016-02-03 05:28:39,110.175,,20160600,20160300,,20160600
2016-02-03 23:00:00,110.18,,20160600,20160300,,20160600
2016-02-04 02:38:51,110.115,,20160600,20160300,,20160600
2016-02-04 03:39:21,110.135,,20160600,20160300,,20160600
2016-02-04 04:39:33,110.145,,20160600,20160300,,20160600
2016-02-04 23:00:00,110.2,,20160600,20160300,,20160600
2016-02-05 02:36:40,110.165,,20160600,20160300,,20160600
2016-02-05 03:37:44,110.135,,20160600,20160300,,20160600
2016-02-05 04:37:56,110.14,,20160600,20160300,,20160600
2016-02-05 23:00:00,110.16,,20160600,20160300,,20160600
2016-02-11 02:20:29,110.365,,20160600,20160300,,20160600
2016-02-11 03:20:39,110.355,,20160600,20160300,,20160600
2016-02-11 04:20:49,110.375,,20160600,20160300,,20160600
2016-02-11 05:20:58,110.365,,20160600,20160300,,20160600
2016-02-11 23:00:00,110.38,110.2,20160600,20160300,110.2,20160600
2016-02-12 02:39:50,110.285,,20160600,20160300,,20160600
2016-02-12 03:40:22,110.225,,20160600,20160300,,20160600
2016-02-12 04:40:33,110.245,,20160600,20160300,,20160600
2016-02-12 23:00:00,110.27,,20160600,20160300,,20160600
2016-02-15 02:17:16,110.195,,20160600,20160300,,20160600
2016-02-15 03:18:15,110.205,,20160600,20160300,,20160600
2016-02-15 04:18:47,110.215,,20160600,20160300,,20160600
2016-02-15 05:18:57,110.205,,20160600,20160300,,20160600
2016-02-15 23:00:00,110.22,,20160600,20160300,,20160600
2016-02-16 02:08:14,110.205,,20160600,20160300,,20160600
2016-02-16 03:08:39,110.375,,20160600,20160300,,20160600
2016-02-16 04:09:14,110.395,,20160600,20160300,,20160600
2016-02-16 05:09:26,110.415,,20160600,20160300,,20160600
2016-02-16 23:00:00,110.39,,20160600,20160300,,20160600
2016-02-17 02:11:24,110.355,,20160600,20160300,,20160600
2016-02-17 03:11:37,110.365,,20160600,20160300,,20160600
2016-02-17 04:11:51,110.355,,20160600,20160300,,20160600
2016-02-17 05:12:04,110.365,,20160600,20160300,,20160600
2016-02-17 23:00:00,110.37,,20160600,20160300,,20160600
2016-02-18 02:39:11,110.315,,20160600,20160300,,20160600
2016-02-18 03:39:47,110.295,,20160600,20160300,,20160600
2016-02-18 04:39:59,110.305,,20160600,20160300,,20160600
2016-02-18 23:00:00,110.31,,20160600,20160300,,20160600
2016-02-19 02:38:08,110.355,,20160600,20160300,,20160600
2016-02-19 03:38:39,110.345,,20160600,20160300,,20160600
2016-02-19 04:38:51,110.305,,20160600,20160300,,20160600
2016-02-19 23:00:00,110.26,,20160600,20160300,,20160600
2016-02-22 02:01:25,110.225,,20160600,20160300,,20160600
2016-02-22 03:01:41,110.245,,20160600,20160300,,20160600
2016-02-22 04:01:56,110.235,,20160600,20160300,,20160600
2016-02-22 05:02:08,110.235,,20160600,20160300,,20160600
2016-02-22 23:00:00,110.21,,20160600,20160300,,20160600
2016-02-23 02:20:18,110.245,,20160600,20160300,,20160600
2016-02-23 03:20:54,110.255,,20160600,20160300,,20160600
2016-02-23 04:21:46,110.245,,20160600,20160300,,20160600
2016-02-23 05:21:56,110.245,,20160600,20160300,,20160600
2016-02-23 23:00:00,110.21,,20160600,20160300,,20160600
2016-02-24 02:12:42,110.185,,20160600,20160300,,20160600
2016-02-24 03:12:54,110.215,,20160600,20160300,,20160600
2016-02-24 04:13:08,110.235,,20160600,20160300,,20160600
2016-02-24 05:13:20,110.225,,20160600,20160300,,20160600
2016-02-24 23:00:00,110.26,,20160600,20160300,,20160600
2016-02-25 02:41:22,110.285,,20160600,20160300,,20160600
2016-02-25 03:41:49,110.295,,20160600,20160300,,20160600
2016-02-25 04:42:02,110.275,,20160600,20160300,,20160600
2016-02-25 23:00:00,110.28,,20160600,20160300,,20160600
2016-02-26 02:22:42,110.295,,20160600,20160300,,20160600
2016-02-26 03:22:54,110.295,,20160600,20160300,,20160600
2016-02-26 04:23:03,110.295,,20160600,20160300,,20160600
2016-02-26 05:23:14,110.315,,20160600,20160300,,20160600
2016-02-26 23:00:00,110.33,,20160600,20160300,,20160600
2016-02-29 02:00:52,110.325,,20160600,20160300,,20160600
2016-02-29 03:01:08,110.335,,20160600,20160300,,20160600
2016-02-29 04:01:23,110.335,,20160600,20160300,,20160600
2016-02-29 05:01:35,110.335,,20160600,20160300,,20160600
2016-02-29 23:00:00,110.33,,20160600,20160300,,20160600
2016-03-02 02:08:27,110.295,,20160600,20160300,,20160600
2016-03-02 03:08:41,110.285,,20160600,20160300,,20160600
2016-03-02 04:08:55,110.275,,20160600,20160300,,20160600
2016-03-02 05:09:07,110.285,,20160600,20160300,,20160600
2016-03-02 23:00:00,110.28,,20160600,20160300,,20160600
2016-03-03 02:42:58,110.175,,20160600,20160300,,20160600
2016-03-03 03:43:22,110.175,,20160600,20160300,,20160600
2016-03-03 04:43:34,110.16,,20160600,20160300,,20160600
2016-03-03 23:00:00,110.13,110.02,20160600,20160300,110.02,20160600
2016-03-04 02:43:14,110.095,,20160600,20160300,,20160600
2016-03-04 03:43:41,110.095,,20160600,20160300,,20160600
2016-03-04 04:43:53,110.105,,20160600,20160300,,20160600
2016-03-04 23:00:00,110.09,110.0,20160600,20160300,110.0,20160600
2016-03-07 02:19:38,110.095,,20160600,20160300,,20160600
2016-03-07 03:20:42,110.155,,20160600,20160300,,20160600
2016-03-07 04:21:29,110.155,,20160600,20160300,,20160600
2016-03-07 05:21:38,110.115,,20160600,20160300,,20160600
2016-03-07 23:00:00,110.16,,20160600,20160300,,20160600
