DATETIME,PRICE,FORWARD,CARRY,PRICE_CONTRACT,FORWARD_CONTRACT,CARRY_CONTRACT
1982-11-03 23:00:00,84.84375,84.09375,84.09375,19821200,19830300,19830300
1982-11-04 23:00:00,85.0,84.3125,84.3125,19821200,19830300,19830300
1982-11-05 23:00:00,84.53125,83.90625,83.90625,19821200,19830300,19830300
1982-11-08 23:00:00,84.25,83.59375,83.59375,19821200,19830300,19830300
1982-11-09 23:00:00,84.4375,83.78125,83.78125,19821200,19830300,19830300
1982-11-10 23:00:00,84.5,83.875,83.875,19821200,19830300,19830300
1982-11-11 23:00:00,83.875,83.28125,83.28125,19821200,19830300,19830300
1982-11-12 23:00:00,84.21875,83.625,83.625,19821200,19830300,19830300
1982-11-15 23:00:00,83.84375,83.1875,83.1875,19821200,19830300,19830300
1982-11-16 23:00:00,83.3125,82.59375,82.59375,19821200,19830300,19830300
1982-11-17 23:00:00,84.09375,83.3125,83.3125,19821200,19830300,19830300
1982-11-18 23:00:00,84.625,83.875,83.875,19821200,19830300,19830300
1982-11-19 23:00:00,84.71875,84.15625,84.15625,19821200,19830300,19830300
1982-11-22 23:00:00,84.4375,83.90625,83.90625,19821200,19830300,19830300
1982-11-23 23:00:00,84.0625,83.3125,83.3125,19821200,19830300,19830300
1982-11-24 23:00:00,83.96875,83.25,83.25,19821200,19830300,19830300
1982-11-26 23:00:00,83.03125,82.59375,82.59375,19830300,19830600,19830600
1982-11-29 23:00:00,82.03125,81.5,81.5,19830300,19830600,19830600
1982-11-30 23:00:00,82.125,81.59375,81.59375,19830300,19830600,19830600
1982-12-01 23:00:00,82.21875,81.6875,81.6875,19830300,19830600,19830600
1982-12-02 23:00:00,82.53125,81.96875,81.96875,19830300,19830600,19830600
1982-12-03 23:00:00,83.65625,83.0625,83.0625,19830300,19830600,19830600
1982-12-06 23:00:00,83.6875,83.0625,83.0625,19830300,19830600,19830600
1982-12-07 23:00:00,83.59375,83.0,83.0,19830300,19830600,19830600
1982-12-08 23:00:00,82.8125,82.1875,82.1875,19830300,19830600,19830600
1982-12-09 23:00:00,83.0,82.40625,82.40625,19830300,19830600,19830600
1982-12-10 23:00:00,82.34375,81.6875,81.6875,19830300,19830600,19830600
1982-12-13 23:00:00,82.8125,82.1875,82.1875,19830300,19830600,19830600
1982-12-14 23:00:00,83.375,82.75,82.75,19830300,19830600,19830600
1982-12-15 23:00:00,83.21875,82.59375,82.59375,19830300,19830600,19830600
