"Date","Price","Open","High","Low","Change %"
"May 21, 2018","1.0028","1.0026","1.0034","0.9999","0.07%"
"May 18, 2018","1.0021","0.9985","1.0051","0.9980","0.36%"
"May 17, 2018","0.9985","0.9988","1.0014","0.9966","-0.03%"
"May 16, 2018","0.9988","0.9986","1.0017","0.9980","0.01%"
"May 15, 2018","0.9987","0.9994","1.0017","0.9957","-0.07%"
"May 14, 2018","0.9994","0.9987","1.0044","0.9987","0.00%"
"May 11, 2018","0.9994","0.9966","1.0025","0.9960","0.27%"
"May 10, 2018","0.9967","0.9947","1.0007","0.9937","0.19%"
"May 09, 2018","0.9948","0.9984","0.9999","0.9943","-0.35%"
"May 08, 2018","0.9983","0.9974","0.9999","0.9954","0.10%"
"May 07, 2018","0.9973","0.9992","1.0016","0.9942","-0.28%"
"May 04, 2018","1.0001","1.0025","1.0032","0.9977","-0.23%"
"May 03, 2018","1.0024","1.0005","1.0045","0.9998","0.17%"
"May 02, 2018","1.0007","1.0036","1.0065","0.9999","-0.29%"
"May 01, 2018","1.0036","1.0091","1.0097","1.0029","-0.56%"
"Apr 30, 2018","1.0093","1.0118","1.0131","1.0079","-0.30%"
"Apr 27, 2018","1.0123","1.0112","1.0132","1.0080","0.13%"
"Apr 26, 2018","1.0110","1.0171","1.0187","1.0104","-0.59%"
"Apr 25, 2018","1.0170","1.0215","1.0220","1.0153","-0.44%"
"Apr 24, 2018","1.0215","1.0224","1.0240","1.0193","-0.09%"
"Apr 23, 2018","1.0224","1.0263","1.0263","1.0214","-0.36%"
"Apr 20, 2018","1.0261","1.0294","1.0304","1.0246","-0.32%"
"Apr 19, 2018","1.0294","1.0321","1.0344","1.0281","-0.27%"
"Apr 18, 2018","1.0322","1.0350","1.0365","1.0310","-0.28%"
"Apr 17, 2018","1.0351","1.0414","1.0437","1.0330","-0.62%"
"Apr 16, 2018","1.0416","1.0387","1.0443","1.0378","0.24%"
"Apr 13, 2018","1.0391","1.0387","1.0418","1.0373","0.02%"
"Apr 12, 2018","1.0389","1.0442","1.0451","1.0367","-0.51%"
"Apr 11, 2018","1.0442","1.0450","1.0467","1.0420","-0.06%"
"Apr 10, 2018","1.0448","1.0458","1.0490","1.0436","-0.10%"
"Apr 09, 2018","1.0458","1.0414","1.0461","1.0405","0.32%"
"Apr 06, 2018","1.0425","1.0380","1.0443","1.0362","0.43%"
"Apr 05, 2018","1.0380","1.0406","1.0420","1.0373","-0.27%"
"Apr 04, 2018","1.0408","1.0427","1.0470","1.0401","-0.21%"
"Apr 03, 2018","1.0430","1.0467","1.0492","1.0419","-0.35%"
"Apr 02, 2018","1.0467","1.0486","1.0497","1.0455","-0.13%"
"Mar 30, 2018","1.0481","1.0460","1.0508","1.0457","0.25%"
"Mar 29, 2018","1.0455","1.0455","1.0475","1.0433","0.02%"
"Mar 28, 2018","1.0453","1.0562","1.0572","1.0439","-1.03%"
"Mar 27, 2018","1.0562","1.0573","1.0601","1.0516","-0.12%"
"Mar 26, 2018","1.0575","1.0553","1.0603","1.0538","0.17%"
"Mar 23, 2018","1.0557","1.0535","1.0591","1.0529","0.21%"
"Mar 22, 2018","1.0535","1.0528","1.0573","1.0510","0.05%"
"Mar 21, 2018","1.0530","1.0455","1.0545","1.0451","0.72%"
"Mar 20, 2018","1.0455","1.0514","1.0525","1.0454","-0.56%"
"Mar 19, 2018","1.0514","1.0493","1.0533","1.0469","0.12%"
"Mar 16, 2018","1.0501","1.0507","1.0544","1.0473","-0.09%"
"Mar 15, 2018","1.0510","1.0581","1.0600","1.0502","-0.68%"
"Mar 14, 2018","1.0582","1.0592","1.0612","1.0548","-0.10%"
"Mar 13, 2018","1.0593","1.0552","1.0605","1.0533","0.38%"
"Mar 12, 2018","1.0553","1.0522","1.0573","1.0505","0.38%"
"Mar 09, 2018","1.0513","1.0513","1.0541","1.0487","0.00%"
"Mar 08, 2018","1.0513","1.0601","1.0615","1.0504","-0.81%"
"Mar 07, 2018","1.0599","1.0628","1.0688","1.0590","-0.30%"
"Mar 06, 2018","1.0631","1.0638","1.0687","1.0615","-0.07%"
"Mar 05, 2018","1.0638","1.0670","1.0699","1.0629","-0.19%"
"Mar 02, 2018","1.0658","1.0617","1.0711","1.0610","0.39%"
"Mar 01, 2018","1.0617","1.0585","1.0627","1.0536","0.28%"
"Feb 28, 2018","1.0587","1.0650","1.0655","1.0575","-0.59%"
"Feb 27, 2018","1.0650","1.0661","1.0688","1.0619","-0.10%"
"Feb 26, 2018","1.0661","1.0679","1.0725","1.0647","-0.13%"
"Feb 23, 2018","1.0675","1.0720","1.0725","1.0669","-0.43%"
"Feb 22, 2018","1.0721","1.0649","1.0725","1.0627","0.67%"
"Feb 21, 2018","1.0650","1.0681","1.0703","1.0641","-0.30%"
"Feb 20, 2018","1.0682","1.0758","1.0769","1.0672","-0.74%"
"Feb 19, 2018","1.0762","1.0778","1.0796","1.0729","-0.15%"
"Feb 16, 2018","1.0778","1.0846","1.0886","1.0767","-0.61%"
"Feb 15, 2018","1.0844","1.0760","1.0857","1.0757","0.76%"
"Feb 14, 2018","1.0762","1.0695","1.0772","1.0667","0.61%"
"Feb 13, 2018","1.0697","1.0646","1.0729","1.0639","0.47%"
"Feb 12, 2018","1.0647","1.0638","1.0681","1.0635","0.09%"
"Feb 09, 2018","1.0637","1.0681","1.0697","1.0628","-0.43%"
"Feb 08, 2018","1.0683","1.0596","1.0691","1.0558","0.81%"
"Feb 07, 2018","1.0597","1.0682","1.0710","1.0576","-0.81%"
"Feb 06, 2018","1.0683","1.0735","1.0748","1.0640","-0.49%"
"Feb 05, 2018","1.0736","1.0720","1.0769","1.0663","-0.02%"
"Feb 02, 2018","1.0738","1.0795","1.0803","1.0711","-0.53%"
"Feb 01, 2018","1.0795","1.0736","1.0803","1.0703","0.55%"
"Jan 31, 2018","1.0736","1.0703","1.0767","1.0683","0.31%"
"Jan 30, 2018","1.0703","1.0666","1.0741","1.0644","0.34%"
"Jan 29, 2018","1.0667","1.0699","1.0715","1.0654","-0.40%"
"Jan 26, 2018","1.0710","1.0624","1.0726","1.0603","0.79%"
"Jan 25, 2018","1.0626","1.0577","1.0763","1.0562","0.45%"
"Jan 24, 2018","1.0578","1.0443","1.0610","1.0436","1.30%"
"Jan 23, 2018","1.0442","1.0394","1.0453","1.0377","0.44%"
"Jan 22, 2018","1.0396","1.0408","1.0426","1.0373","0.12%"
"Jan 19, 2018","1.0384","1.0427","1.0489","1.0382","-0.43%"
"Jan 18, 2018","1.0429","1.0355","1.0446","1.0344","0.71%"
"Jan 17, 2018","1.0355","1.0422","1.0448","1.0351","-0.63%"
"Jan 16, 2018","1.0421","1.0382","1.0438","1.0345","0.37%"
"Jan 15, 2018","1.0383","1.0329","1.0414","1.0326","0.52%"
"Jan 12, 2018","1.0329","1.0250","1.0331","1.0233","0.80%"
"Jan 11, 2018","1.0247","1.0219","1.0277","1.0186","0.24%"
"Jan 10, 2018","1.0222","1.0168","1.0253","1.0156","0.52%"
"Jan 09, 2018","1.0169","1.0233","1.0241","1.0160","-0.64%"
"Jan 08, 2018","1.0234","1.0255","1.0262","1.0220","-0.20%"
"Jan 05, 2018","1.0254","1.0259","1.0269","1.0220","-0.07%"
"Jan 04, 2018","1.0261","1.0234","1.0272","1.0223","0.25%"
"Jan 03, 2018","1.0235","1.0292","1.0299","1.0207","-0.55%"
"Jan 02, 2018","1.0292","1.0264","1.0311","1.0257","0.29%"
"Jan 01, 2018","1.0262","1.0262","1.0265","1.0262","-0.02%"
"Dec 29, 2017","1.0264","1.0216","1.0272","1.0212","0.44%"
"Dec 28, 2017","1.0219","1.0138","1.0235","1.0138","0.79%"
"Dec 27, 2017","1.0139","1.0109","1.0143","1.0096","0.29%"
"Dec 26, 2017","1.0110","1.0115","1.0119","1.0085","-0.05%"
"Dec 25, 2017","1.0115","1.0105","1.0118","1.0103","0.07%"
"Dec 22, 2017","1.0108","1.0117","1.0120","1.0089","-0.08%"
"Dec 21, 2017","1.0116","1.0131","1.0149","1.0091","-0.14%"
"Dec 20, 2017","1.0130","1.0153","1.0175","1.0115","-0.24%"
"Dec 19, 2017","1.0154","1.0144","1.0170","1.0122","0.09%"
"Dec 18, 2017","1.0145","1.0096","1.0165","1.0084","0.49%"
"Dec 15, 2017","1.0096","1.0109","1.0130","1.0065","-0.13%"
"Dec 14, 2017","1.0109","1.0148","1.0165","1.0096","-0.36%"
"Dec 13, 2017","1.0146","1.0086","1.0159","1.0071","0.60%"
"Dec 12, 2017","1.0085","1.0080","1.0111","1.0063","0.03%"
"Dec 11, 2017","1.0082","1.0058","1.0105","1.0058","0.11%"
"Dec 08, 2017","1.0071","1.0055","1.0078","1.0022","0.15%"
"Dec 07, 2017","1.0056","1.0102","1.0119","1.0052","-0.46%"
"Dec 06, 2017","1.0102","1.0128","1.0148","1.0091","-0.26%"
"Dec 05, 2017","1.0128","1.0152","1.0167","1.0113","-0.24%"
"Dec 04, 2017","1.0152","1.0222","1.0222","1.0134","-0.86%"
"Dec 01, 2017","1.0240","1.0168","1.0273","1.0131","0.72%"
"Nov 30, 2017","1.0167","1.0153","1.0188","1.0118","0.11%"
"Nov 29, 2017","1.0156","1.0160","1.0186","1.0131","-0.04%"
"Nov 28, 2017","1.0160","1.0189","1.0203","1.0149","-0.27%"
"Nov 27, 2017","1.0188","1.0211","1.0229","1.0184","-0.18%"
"Nov 24, 2017","1.0206","1.0186","1.0220","1.0176","0.18%"
"Nov 23, 2017","1.0188","1.0186","1.0212","1.0174","0.04%"
"Nov 22, 2017","1.0184","1.0088","1.0193","1.0083","0.96%"
"Nov 21, 2017","1.0087","1.0064","1.0102","1.0050","0.23%"
"Nov 20, 2017","1.0064","1.0109","1.0124","1.0062","-0.50%"
"Nov 17, 2017","1.0115","1.0057","1.0126","1.0054","0.56%"
"Nov 16, 2017","1.0059","1.0116","1.0120","1.0054","-0.58%"
"Nov 15, 2017","1.0118","1.0106","1.0157","1.0089","0.11%"
"Nov 14, 2017","1.0107","1.0036","1.0121","1.0028","0.70%"
"Nov 13, 2017","1.0037","1.0038","1.0065","1.0012","-0.05%"
"Nov 10, 2017","1.0042","1.0060","1.0077","1.0031","-0.18%"
"Nov 09, 2017","1.0060","0.9999","1.0080","0.9982","0.61%"
"Nov 08, 2017","0.9999","0.9999","1.0021","0.9993","-0.01%"
"Nov 07, 2017","1.0000","1.0024","1.0028","0.9980","-0.25%"
"Nov 06, 2017","1.0025","1.0003","1.0029","0.9970","0.32%"
"Nov 03, 2017","0.9993","1.0006","1.0046","0.9975","-0.14%"
"Nov 02, 2017","1.0007","0.9966","1.0052","0.9963","0.40%"
"Nov 01, 2017","0.9967","1.0024","1.0031","0.9962","-0.56%"
"Oct 31, 2017","1.0023","1.0056","1.0058","1.0005","-0.33%"
"Oct 30, 2017","1.0056","1.0025","1.0063","1.0003","0.33%"
"Oct 27, 2017","1.0023","1.0024","1.0031","0.9962","0.00%"
"Oct 26, 2017","1.0023","1.0104","1.0127","1.0020","-0.81%"
"Oct 25, 2017","1.0105","1.0090","1.0133","1.0058","0.15%"
"Oct 24, 2017","1.0090","1.0152","1.0166","1.0088","-0.61%"
"Oct 23, 2017","1.0152","1.0154","1.0173","1.0119","-0.07%"
"Oct 20, 2017","1.0159","1.0244","1.0251","1.0150","-0.82%"
"Oct 19, 2017","1.0243","1.0186","1.0271","1.0181","0.54%"
"Oct 18, 2017","1.0188","1.0220","1.0232","1.0167","-0.31%"
"Oct 17, 2017","1.0220","1.0252","1.0259","1.0194","-0.30%"
"Oct 16, 2017","1.0251","1.0262","1.0279","1.0235","-0.11%"
"Oct 13, 2017","1.0262","1.0252","1.0305","1.0233","0.10%"
"Oct 12, 2017","1.0252","1.0272","1.0299","1.0242","-0.19%"
"Oct 11, 2017","1.0272","1.0254","1.0293","1.0237","0.17%"
"Oct 10, 2017","1.0255","1.0206","1.0273","1.0202","0.47%"
"Oct 09, 2017","1.0207","1.0224","1.0232","1.0194","-0.18%"
"Oct 06, 2017","1.0225","1.0221","1.0235","1.0166","0.03%"
"Oct 05, 2017","1.0222","1.0253","1.0266","1.0208","-0.32%"
"Oct 04, 2017","1.0255","1.0269","1.0300","1.0243","-0.15%"
"Oct 03, 2017","1.0270","1.0261","1.0281","1.0218","0.11%"
"Oct 02, 2017","1.0259","1.0327","1.0330","1.0251","-0.68%"
"Sep 29, 2017","1.0329","1.0308","1.0341","1.0287","0.20%"
"Sep 28, 2017","1.0308","1.0287","1.0312","1.0248","0.20%"
"Sep 27, 2017","1.0287","1.0320","1.0325","1.0235","-0.33%"
"Sep 26, 2017","1.0321","1.0345","1.0360","1.0282","-0.25%"
"Sep 25, 2017","1.0347","1.0300","1.0369","1.0261","0.29%"
